wafer_id,lot_id,process_stage,temperature_C,pressure_mbar,defect_count,equipment_log,defect_type,hour,exposure_time_ms
WFR-08449,LOT-2,Lithography,164.80464894432984,3.0764662782457366,1,EQ-ETCH-03:2025-04-04T15:25:43.269347 - 47,,17,197.65829241919383
WFR-08450,LOT-1,Deposition,161.19913951769706,3.155186516537703,3,EQ-PHOTO-03:2025-03-13T06:13:51.780311 - 73,,19,183.31862447564043
WFR-08451,LOT-1,Implantation,153.3967590038814,3.855405801249988,1,EQ-ETCH-04:2025-04-10T01:33:46.666986 - 31,,15,100.19869306750766
WFR-08452,LOT-3,Etching,123.480336800953,2.709698051712579,2,EQ-PHOTO-08:2025-03-04T19:47:18.612905 - 74,Particle,18,50.423619985101446
WFR-08453,LOT-2,Etching,193.66281281977368,3.43812843462702,2,EQ-ETCH-03:2025-03-17T03:56:36.567938 - 24,Overetch,15,121.53073595560309
WFR-08454,LOT-4,Lithography,191.62505593031187,3.210587116093085,3,EQ-PHOTO-03:2025-02-03T04:49:28.319800 - 25,,18,77.64613637153221
WFR-08455,LOT-3,Implantation,163.23118118457324,2.314050801151472,0,EQ-PHOTO-08:2025-01-03T07:41:47.820186 - 58,,7,80.79049899549116
WFR-08456,LOT-2,Implantation,134.26193369420295,2.287784494887668,2,EQ-PHOTO-06:2025-02-26T10:16:37.687880 - 25,,14,126.07347646470666
WFR-08457,LOT-2,Etching,177.8234750568393,3.0840819484528685,1,EQ-ETCH-08:2025-02-14T21:51:14.611636 - 80,Overetch,10,100.66852326531786
WFR-08458,LOT-2,Deposition,134.00660112378984,2.2002220891912567,0,EQ-PHOTO-06:2025-03-26T05:28:53.136358 - 70,,6,96.83852909655408
WFR-08459,LOT-1,Implantation,140.46707695087156,1.8019253342310635,1,EQ-ETCH-01:2025-04-03T08:33:39.109598 - 85,,14,170.98458021062993
WFR-08460,LOT-4,Deposition,101.6022690911195,4.650916466147709,2,EQ-ETCH-03:2025-04-05T01:22:29.127253 - 87,,14,138.63681822404845
WFR-08461,LOT-3,Implantation,177.39788816685586,2.5168324706955785,4,EQ-PHOTO-01:2025-01-25T21:06:04.638414 - 17,,14,148.39554424002637
WFR-08462,LOT-4,Lithography,156.33803576298058,3.4595222702827084,0,EQ-ETCH-07:2025-04-11T19:51:50.565228 - 49,,7,108.72741499791707
WFR-08463,LOT-4,Implantation,161.45925238803096,3.1170665739340846,1,EQ-PHOTO-09:2025-03-01T02:27:19.211253 - 24,,11,161.48492252323524
WFR-08464,LOT-2,Implantation,165.7891992809438,4.163336171493999,1,EQ-PHOTO-05:2025-03-27T21:49:02.882526 - 86,,9,86.73849908364389
WFR-08465,LOT-1,Deposition,159.5492784828076,3.945920599579724,1,EQ-PHOTO-06:2025-04-08T17:36:27.694709 - 56,,16,148.61566849315568
WFR-08466,LOT-2,Lithography,169.5372882419822,3.280707203394299,1,EQ-ETCH-02:2025-03-28T03:43:00.616129 - 82,,6,52.467848369631405
WFR-08467,LOT-1,Deposition,177.30893011870145,2.2906866898759684,1,EQ-ETCH-03:2025-01-17T16:04:36.718898 - 19,,13,126.52022827220034
WFR-08468,LOT-1,Deposition,149.28480530902775,3.766835729119978,1,EQ-PHOTO-09:2025-03-15T06:04:56.830114 - 54,,12,54.734201835486
WFR-08469,LOT-2,Etching,110.16531839751464,2.379085319464242,3,EQ-PHOTO-04:2025-01-02T22:15:06.595926 - 76,Particle,15,174.67350421260716
WFR-08470,LOT-2,Deposition,133.1289181253199,3.535885193559664,1,EQ-ETCH-04:2025-03-09T16:54:08.235410 - 61,,13,118.18598546969878
WFR-08471,LOT-2,Lithography,162.37780481126055,2.5050392425073627,1,EQ-ETCH-03:2025-04-09T13:23:11.107257 - 60,,13,145.6559894812993
WFR-08472,LOT-3,Implantation,129.4559912360611,2.7505192189479275,0,EQ-PHOTO-07:2025-03-26T12:30:41.623575 - 51,,8,130.25266042568197
WFR-08473,LOT-2,Etching,158.11256443166417,4.162561827691135,1,EQ-ETCH-09:2025-04-04T13:04:56.838280 - 28,,12,89.90223127915128
WFR-08474,LOT-2,Deposition,200.0,3.122934113705444,2,EQ-PHOTO-08:2025-03-17T08:01:34.684164 - 30,,15,143.4866846605126
WFR-08475,LOT-2,Implantation,170.8936989719536,2.609487005248247,2,EQ-PHOTO-09:2025-02-19T17:22:05.079441 - 80,,14,79.01268287649657
WFR-08476,LOT-1,Implantation,109.76920896144836,2.890857985775261,1,EQ-PHOTO-01:2025-03-05T19:51:09.516039 - 11,,7,130.69269421414853
WFR-08477,LOT-2,Lithography,196.6210622027703,3.119213672422372,1,EQ-PHOTO-07:2025-01-02T06:17:06.004627 - 18,,8,178.40719472666086
WFR-08478,LOT-1,Lithography,177.34240778115915,2.573410348025534,3,EQ-ETCH-07:2025-02-26T17:48:45.496909 - 27,,9,146.42973885590882
WFR-08479,LOT-3,Implantation,163.2655156307959,3.326159338788896,1,EQ-ETCH-01:2025-03-14T19:07:38.735839 - 43,,11,112.61157705048686
WFR-08480,LOT-4,Deposition,152.69018042438591,2.592580319740473,1,EQ-PHOTO-01:2025-03-01T14:58:44.896667 - 14,,14,75.20581933319046
WFR-08481,LOT-4,Implantation,122.41317834760872,1.929489187782365,1,EQ-ETCH-04:2025-02-26T06:54:13.245724 - 66,,14,194.09672469051023
WFR-08482,LOT-3,Implantation,142.53718698967083,2.890961592253796,1,EQ-PHOTO-08:2025-02-27T17:30:11.895528 - 66,,14,158.01490683172108
WFR-08483,LOT-4,Implantation,110.33489569640564,2.696814227396847,0,EQ-ETCH-08:2025-03-28T22:56:53.553759 - 41,,11,95.56784664850946
WFR-08484,LOT-1,Deposition,169.030165585168,,0,EQ-PHOTO-04:2025-03-09T04:30:09.853244 - 93,,11,89.89341239190718
WFR-08485,LOT-1,Implantation,153.7097044930786,2.900008344540044,2,EQ-PHOTO-08:2025-03-05T07:34:16.004218 - 42,,15,120.33850119682431
WFR-08486,LOT-3,Etching,137.6964266219881,3.4328860237412075,3,EQ-ETCH-01:2025-01-19T07:19:37.548203 - 65,,13,75.5433105206869
WFR-08487,LOT-3,Etching,190.3021991480608,3.358362235736873,0,EQ-ETCH-05:2025-03-01T16:32:41.579090 - 31,Overetch,10,57.21192510286291
WFR-08488,LOT-2,Implantation,156.65031679336454,1.9954937024823245,0,EQ-ETCH-05:2025-01-07T22:10:49.111967 - 70,,6,82.56842691538372
WFR-08489,LOT-3,Deposition,182.7841951930423,2.975897753037754,3,EQ-ETCH-09:2025-02-19T04:50:50.081224 - 84,,6,181.65926467029797
WFR-08490,LOT-2,Etching,146.68463924788017,2.777725547677629,1,EQ-PHOTO-01:2025-02-14T00:05:12.424826 - 95,,15,144.65738204169963
WFR-08491,LOT-3,Implantation,177.86121504545835,2.847039154170314,2,EQ-PHOTO-03:2025-01-05T12:33:54.433636 - 29,,15,101.21022137124191
WFR-08492,LOT-1,Implantation,154.49744674465077,2.103895825913118,1,EQ-PHOTO-06:2025-04-08T13:23:28.969388 - 65,,14,109.90452516729304
WFR-08493,LOT-1,Implantation,134.50947229232403,1.4141375499910556,0,EQ-PHOTO-07:2025-02-12T20:39:43.426095 - 16,,10,60.41644717579317
WFR-08494,LOT-2,Deposition,161.8758247972475,3.748100960459329,0,EQ-PHOTO-08:2025-04-01T12:32:07.696634 - 34,,7,172.3777656654549
WFR-08495,LOT-4,Lithography,151.49330424029273,2.881601751514174,1,EQ-PHOTO-07:2025-01-25T06:50:15.744212 - 64,,15,82.65961106868912
WFR-08496,LOT-2,Deposition,159.11625146008672,3.146101480927754,2,EQ-PHOTO-03:2025-03-14T09:19:19.150589 - 46,,19,134.02523658402887
WFR-08497,LOT-3,Lithography,130.27253871866253,2.656060318992488,2,EQ-PHOTO-09:2025-01-12T00:02:04.115424 - 65,,19,145.50496326496747
WFR-08498,LOT-3,Deposition,103.79060392664132,2.2818792505048022,2,EQ-ETCH-07:2025-04-04T04:32:24.727411 - 62,,14,169.11499210613536
WFR-08499,LOT-2,Lithography,140.1051038582313,2.727131762632674,3,EQ-PHOTO-08:2025-03-10T12:07:32.784723 - 56,,10,91.3459942338405
WFR-08500,LOT-3,Etching,177.1543871118746,2.4935163478409037,4,EQ-ETCH-07:2025-02-13T11:23:20.426961 - 17,Overetch,12,130.81102252874916
WFR-08501,LOT-1,Implantation,160.8441904104474,3.304226679586417,0,EQ-PHOTO-03:2025-03-30T21:37:13.954368 - 97,,8,167.69589799996436
WFR-08502,LOT-4,Etching,146.38283133526818,3.1676827552531504,2,EQ-PHOTO-01:2025-01-02T01:13:01.682630 - 74,,19,145.09165498864138
WFR-08503,LOT-4,Lithography,154.6786150162345,3.33059416821692,0,EQ-PHOTO-03:2025-01-13T16:22:01.361050 - 37,,8,197.57311413697408
WFR-08504,LOT-4,Etching,148.23482128512924,3.1933830558049854,0,EQ-ETCH-03:2025-02-01T18:56:10.955609 - 70,,11,80.29864216087844
WFR-08505,LOT-3,Lithography,147.31965305971124,2.029685110093798,1,EQ-PHOTO-02:2025-03-19T00:43:59.677515 - 89,,6,111.8888459991208
WFR-08506,LOT-2,Etching,197.86362125518485,2.817475722896967,3,EQ-PHOTO-07:2025-01-16T18:53:39.309519 - 46,Overetch,18,171.7480707614581
WFR-08507,LOT-2,Deposition,123.32393565135914,2.589567566549157,0,EQ-PHOTO-01:2025-02-24T20:56:19.558205 - 23,,11,57.21357650295778
WFR-08508,LOT-4,Lithography,187.7342473363961,3.083729913728877,2,EQ-ETCH-05:2025-02-15T04:42:07.272160 - 19,,10,176.45507585363987
WFR-08509,LOT-4,Implantation,153.47835322797917,2.672096293828953,1,EQ-PHOTO-01:2025-01-15T16:05:01.418579 - 78,,7,122.10198541699634
WFR-08510,LOT-3,Deposition,190.3747083443445,3.154551805860134,3,EQ-ETCH-05:2025-02-02T02:27:11.568018 - 33,,13,98.38771024839534
WFR-08511,LOT-4,Deposition,187.22655793967925,3.178489356276872,1,EQ-PHOTO-07:2025-02-19T04:58:13.248769 - 18,,13,185.21165458056996
WFR-08512,LOT-1,Lithography,104.52209938472495,2.87218350653791,1,EQ-ETCH-08:2025-01-03T17:11:50.178960 - 22,,14,198.7348502811593
WFR-08513,LOT-4,Implantation,153.67552188535228,3.139867915905308,0,EQ-PHOTO-01:2025-03-23T11:02:38.162278 - 55,,8,87.5308354181932
WFR-08514,LOT-2,Deposition,130.37390614216457,3.188146820703715,1,EQ-ETCH-03:2025-03-19T13:00:21.679856 - 58,,15,175.67746427035485
WFR-08515,LOT-2,Implantation,147.2940536097908,3.061824706550631,1,EQ-ETCH-09:2025-03-06T18:06:27.933902 - 70,,19,135.80238531205157
WFR-08516,LOT-3,Implantation,159.1481690173788,3.1780806290365864,1,EQ-ETCH-04:2025-01-14T20:12:48.417312 - 30,,14,61.971539200740196
WFR-08517,LOT-3,Deposition,179.14232109852847,,2,EQ-PHOTO-02:2025-01-11T06:07:35.334734 - 96,,15,97.05763710929578
WFR-08518,LOT-1,Deposition,128.30089582959752,2.817130538097496,3,EQ-ETCH-01:2025-01-20T19:49:56.530081 - 79,,14,173.48383043182653
WFR-08519,LOT-1,Lithography,200.0,,2,EQ-ETCH-09:2025-01-30T04:59:45.617419 - 57,,7,66.61993470830963
WFR-08520,LOT-3,Implantation,138.38073488835494,,0,EQ-ETCH-08:2025-01-05T06:02:07.066787 - 33,,7,108.91704180439388
WFR-08521,LOT-3,Lithography,123.13548791673702,2.7108284421388733,0,EQ-PHOTO-03:2025-03-25T09:18:01.834724 - 33,,10,88.31894740870557
WFR-08522,LOT-4,Etching,192.84906205580543,,7,EQ-PHOTO-09:2025-04-06T11:50:47.391898 - 18,Overetch,11,143.11457614036283
WFR-08523,LOT-4,Deposition,152.55026168525,2.93289549330254,1,EQ-ETCH-02:2025-02-28T14:45:24.220931 - 92,,17,133.83330114153063
WFR-08524,LOT-3,Etching,200.0,3.8432895050705937,6,EQ-PHOTO-04:2025-04-01T06:52:24.992543 - 81,Overetch,6,129.35947151790873
WFR-08525,LOT-4,Lithography,130.31902474635345,3.379268729764181,2,EQ-ETCH-05:2025-01-19T07:24:56.740045 - 79,,18,61.52667301319279
WFR-08526,LOT-3,Etching,165.52877656400767,3.616708789415316,0,EQ-ETCH-07:2025-02-24T23:09:22.731074 - 82,,6,73.93444963153351
WFR-08527,LOT-4,Etching,198.10435973918288,3.2056161707299315,5,EQ-ETCH-05:2025-01-18T07:10:10.230039 - 45,Overetch,18,99.22298040939177
WFR-08528,LOT-4,Deposition,133.08668549451477,3.1435348574266366,1,EQ-ETCH-01:2025-01-17T05:56:25.849276 - 47,,16,111.93411432916538
WFR-08529,LOT-1,Etching,198.4499291107041,3.207816427516536,5,EQ-ETCH-07:2025-02-14T09:22:56.761933 - 79,Overetch,18,142.6708521939558
WFR-08530,LOT-3,Deposition,157.95463007823096,2.7712722534126093,1,EQ-ETCH-05:2025-03-18T22:05:50.938292 - 91,,16,59.72336502690828
WFR-08531,LOT-3,Deposition,129.8897698039441,2.429363098352693,0,EQ-ETCH-08:2025-03-01T04:49:12.550797 - 87,,11,83.10296349642613
WFR-08532,LOT-2,Implantation,175.26496396827488,,4,EQ-PHOTO-08:2025-02-26T02:07:46.172570 - 86,,11,78.91608150485939
WFR-08533,LOT-2,Deposition,146.07228397376377,3.255573130142137,2,EQ-ETCH-03:2025-03-27T06:10:58.515325 - 11,,11,147.00907625632783
WFR-08534,LOT-1,Etching,195.6542650153918,3.7136582222913375,2,EQ-ETCH-04:2025-02-01T13:19:45.732007 - 70,Overetch,13,85.8876869325328
WFR-08535,LOT-4,Deposition,135.94284278319955,,2,EQ-ETCH-05:2025-01-19T06:30:47.962404 - 36,,8,77.83128575136635
WFR-08536,LOT-1,Deposition,120.95761361632609,2.782008698933172,0,EQ-ETCH-02:2025-03-29T15:05:01.143348 - 64,,7,70.0612962656195
WFR-08537,LOT-2,Etching,146.79636195564888,2.442753904546773,0,EQ-ETCH-09:2025-03-07T20:50:59.846803 - 34,,9,108.43847565900353
WFR-08538,LOT-3,Deposition,147.5558029936626,3.174392557375303,2,EQ-PHOTO-01:2025-02-21T11:35:47.577887 - 40,,14,70.02290527602841
WFR-08539,LOT-4,Deposition,153.89937394835368,3.0124875020476742,4,EQ-ETCH-02:2025-02-09T23:08:30.162256 - 14,,16,124.48195114639888
WFR-08540,LOT-3,Implantation,160.6767284275144,,0,EQ-PHOTO-09:2025-04-10T02:05:52.131576 - 83,,6,117.59351044182635
WFR-08541,LOT-1,Deposition,189.1924491830925,3.273042412571073,1,EQ-PHOTO-09:2025-04-02T08:50:03.929012 - 84,,11,90.80176652862778
WFR-08542,LOT-1,Deposition,147.9313721774696,2.406100255832601,3,EQ-PHOTO-06:2025-03-26T22:40:44.152436 - 61,,13,134.54135268974295
WFR-08543,LOT-2,Implantation,185.63567391485375,2.6903737573781488,3,EQ-PHOTO-07:2025-03-10T03:54:42.707806 - 94,,7,76.61278652632295
WFR-08544,LOT-2,Deposition,170.49734657033224,4.426034080190366,1,EQ-PHOTO-02:2025-01-23T08:39:21.851623 - 15,,9,168.6301986237976
WFR-08545,LOT-1,Lithography,148.3805488099007,,1,EQ-ETCH-07:2025-04-11T23:30:48.174766 - 71,,15,126.1023168960035
WFR-08546,LOT-2,Deposition,156.13303855169525,3.220910978814667,1,EQ-ETCH-01:2025-02-23T09:54:52.657680 - 22,,19,95.40148153428098
WFR-08547,LOT-4,Deposition,157.91710357829024,3.502595455472272,0,EQ-PHOTO-03:2025-03-10T23:47:07.730554 - 80,,9,185.18595627134184
WFR-08548,LOT-3,Etching,190.7707536810772,3.4234939153803605,6,EQ-PHOTO-09:2025-01-08T01:14:02.383742 - 81,Overetch,16,171.70620998960067
WFR-08549,LOT-1,Implantation,173.564840344518,3.338423368555026,5,EQ-ETCH-07:2025-02-28T22:08:18.011561 - 29,,18,168.21498609194958
WFR-08550,LOT-1,Deposition,121.99719225851696,3.2258888808814223,0,EQ-PHOTO-03:2025-03-01T23:48:13.260982 - 68,,9,178.776733623652
WFR-08551,LOT-3,Etching,189.35882780755384,2.9919257110146,2,EQ-PHOTO-07:2025-04-03T12:17:49.733274 - 97,Overetch,7,112.23310787674235
WFR-08552,LOT-3,Deposition,158.15586146033232,3.718347495746591,0,EQ-PHOTO-07:2025-01-11T20:22:06.975480 - 93,,12,62.88135408515224
WFR-08553,LOT-4,Deposition,157.85298951996066,3.6907928372543455,0,EQ-PHOTO-09:2025-02-21T19:30:00.588843 - 68,,11,91.61856352635598
WFR-08554,LOT-3,Implantation,147.3414458279628,3.501766076774503,1,EQ-PHOTO-06:2025-01-28T09:45:13.766890 - 40,,13,195.2294279942803
WFR-08555,LOT-1,Deposition,164.073672528133,3.800178804632778,1,EQ-ETCH-05:2025-03-10T13:13:00.962963 - 28,,14,105.78879033117879
WFR-08556,LOT-2,Implantation,167.76813575932624,3.476347473323085,0,EQ-ETCH-09:2025-02-20T08:02:58.761302 - 94,,8,57.947790889662514
WFR-08557,LOT-2,Deposition,152.24315032574478,2.833592557114269,2,EQ-ETCH-05:2025-02-20T09:52:07.935386 - 58,,19,53.64883016506911
WFR-08558,LOT-2,Implantation,170.43491566202218,2.6545998313675825,4,EQ-ETCH-09:2025-01-22T22:14:47.392020 - 81,,9,171.423732826049
WFR-08559,LOT-3,Etching,141.0699097326905,,0,EQ-ETCH-01:2025-01-06T09:17:09.413660 - 53,,11,173.9076804157895
WFR-08560,LOT-2,Implantation,150.2359729408392,3.145492055434476,2,EQ-ETCH-08:2025-01-08T01:23:46.642879 - 42,,8,117.71540116904019
WFR-08561,LOT-1,Deposition,157.21843750996098,3.231370574246456,0,EQ-PHOTO-06:2025-01-24T18:35:17.675219 - 51,,8,114.76561938147582
WFR-08562,LOT-3,Lithography,143.81074569434278,3.766384878730186,2,EQ-ETCH-03:2025-01-22T14:24:30.089786 - 61,,17,183.10650732792766
WFR-08563,LOT-1,Lithography,143.38066109943367,2.8112230702269017,1,EQ-PHOTO-04:2025-01-11T04:27:20.955551 - 39,,14,180.96230193723326
WFR-08564,LOT-2,Etching,132.10458327065584,2.923997526287368,0,EQ-ETCH-07:2025-03-28T04:23:51.320480 - 46,,8,146.7744196945597
WFR-08565,LOT-2,Implantation,158.63314311221384,3.149658862406182,1,EQ-PHOTO-04:2025-03-01T02:07:05.330140 - 84,,13,172.30899841023336
WFR-08566,LOT-3,Lithography,188.8977780143225,2.9258077266689706,0,EQ-ETCH-02:2025-03-29T05:09:52.045416 - 19,,8,122.45667802260783
WFR-08567,LOT-4,Implantation,162.04357457478204,2.0840292541646663,0,EQ-ETCH-04:2025-01-21T14:04:15.508653 - 24,,7,55.3626728360649
WFR-08568,LOT-4,Etching,154.96739597364865,2.769572640046429,1,EQ-PHOTO-05:2025-02-12T12:43:19.486904 - 41,Particle,8,163.35479732741058
WFR-08569,LOT-3,Etching,199.47090264603483,2.5079967517043897,0,EQ-PHOTO-02:2025-03-18T15:39:57.345246 - 79,Overetch,11,196.14785093173606
WFR-08570,LOT-2,Implantation,149.3167723444243,,0,EQ-PHOTO-09:2025-03-04T10:58:39.907862 - 52,,8,74.58607703151716
WFR-08571,LOT-2,Deposition,165.00399442500492,2.586346272291288,0,EQ-ETCH-03:2025-01-29T22:14:35.182168 - 61,,8,178.23745465527358
WFR-08572,LOT-4,Etching,176.80444950276006,2.978864004505028,1,EQ-PHOTO-04:2025-02-05T11:31:30.505435 - 98,Overetch,8,165.25287065356224
WFR-08573,LOT-4,Implantation,120.1439495918034,3.0258412512481807,1,EQ-PHOTO-08:2025-01-14T07:18:23.330486 - 11,,13,166.1152963459714
WFR-08574,LOT-2,Etching,163.0076807652966,3.249303404463382,1,EQ-PHOTO-02:2025-04-11T12:03:21.754264 - 43,,14,166.06417559448238
WFR-08575,LOT-4,Deposition,192.8648490065621,3.1300314909747446,2,EQ-ETCH-02:2025-03-04T18:44:18.401697 - 67,,18,192.80317626809713
WFR-08576,LOT-3,Etching,143.74118344484572,3.1568355774320547,1,EQ-ETCH-02:2025-01-25T19:34:46.360316 - 32,,18,89.10465178337546
WFR-08577,LOT-3,Implantation,181.8650410778397,2.5602375152102343,5,EQ-ETCH-09:2025-01-07T18:10:21.751956 - 44,,10,64.49861762756846
WFR-08578,LOT-1,Implantation,170.25080436852778,2.86286563935076,1,EQ-ETCH-04:2025-01-02T18:34:16.489017 - 19,,8,120.1717791142004
WFR-08579,LOT-1,Implantation,141.0155650003092,2.3065917745254723,1,EQ-PHOTO-09:2025-01-19T09:10:02.260602 - 10,,18,73.88607968488714
WFR-08580,LOT-2,Lithography,152.10802515494092,3.18943537017747,0,EQ-PHOTO-08:2025-03-16T16:06:59.522008 - 71,,11,76.04896100874195
WFR-08581,LOT-1,Etching,131.26189829583365,2.6149878235903783,0,EQ-ETCH-02:2025-03-10T05:37:30.070796 - 81,,6,56.913227012023135
WFR-08582,LOT-4,Deposition,169.0083035573027,3.67426787339744,2,EQ-PHOTO-04:2025-03-22T15:37:34.168674 - 21,,15,54.398222291867285
WFR-08583,LOT-2,Deposition,131.09715489108933,2.01120075589297,1,EQ-ETCH-03:2025-03-12T00:49:22.596246 - 88,,9,199.97852786342722
WFR-08584,LOT-4,Deposition,160.0589646237552,3.9622269337506495,1,EQ-ETCH-04:2025-02-18T19:31:08.920838 - 22,,16,124.07616938241553
WFR-08585,LOT-3,Deposition,188.5679856170314,3.1167774913314688,2,EQ-ETCH-01:2025-01-28T02:45:14.209010 - 29,,16,179.3457242965618
WFR-08586,LOT-4,Implantation,139.06385770597507,2.846750398458338,2,EQ-PHOTO-01:2025-03-21T22:25:46.284180 - 42,,16,51.56784505502651
WFR-08587,LOT-4,Implantation,158.90885120609542,3.275241956210976,1,EQ-PHOTO-03:2025-02-08T10:06:02.246809 - 62,,15,108.13522793990339
WFR-08588,LOT-1,Etching,118.1450106758302,3.730993336806512,0,EQ-ETCH-04:2025-03-06T07:16:36.553757 - 67,,7,183.93249069950593
WFR-08589,LOT-4,Implantation,152.84100798702514,3.943062517093356,2,EQ-PHOTO-01:2025-01-23T23:02:49.482157 - 56,,19,115.77385836852363
WFR-08590,LOT-3,Implantation,131.74115795697054,2.9977668095315946,0,EQ-PHOTO-03:2025-04-10T19:06:52.271403 - 34,,12,123.06519464446414
WFR-08591,LOT-3,Lithography,156.89528549153377,2.0024877956169704,2,EQ-ETCH-04:2025-02-14T12:47:52.594502 - 87,,10,134.17033969260547
WFR-08592,LOT-1,Etching,146.933620563921,,2,EQ-ETCH-07:2025-01-18T01:21:23.531670 - 63,,19,164.48842071869439
WFR-08593,LOT-4,Deposition,132.18688388562543,2.735213689227124,1,EQ-PHOTO-07:2025-03-27T08:49:22.686841 - 91,,17,51.5293893378294
WFR-08594,LOT-2,Etching,158.87581938759837,3.3278229867503253,1,EQ-ETCH-02:2025-02-15T04:05:17.493626 - 65,,6,186.62137438042612
WFR-08595,LOT-2,Deposition,100.0,2.793319796115714,2,EQ-ETCH-01:2025-02-15T14:18:04.528870 - 79,,17,64.56233499082526
WFR-08596,LOT-3,Etching,131.35669562478554,2.434215618303397,1,EQ-ETCH-04:2025-03-17T14:59:02.074602 - 63,Particle,6,110.77358385313144
WFR-08597,LOT-4,Implantation,199.41743274288683,2.7385906937956594,3,EQ-PHOTO-04:2025-02-06T04:41:47.063426 - 48,,12,111.97883971802278
WFR-08598,LOT-2,Etching,156.1091654529651,3.682754635562274,1,EQ-ETCH-05:2025-04-04T03:09:21.940859 - 83,,11,65.66416748291402
WFR-08599,LOT-4,Deposition,142.4711519378861,3.065146246991718,0,EQ-PHOTO-08:2025-03-25T13:29:31.270416 - 15,,9,110.46793893777436
WFR-08600,LOT-3,Etching,174.17777739762303,3.491409995915026,1,EQ-ETCH-01:2025-01-19T17:29:29.655455 - 97,Overetch,11,109.35425147027411
WFR-08601,LOT-3,Lithography,500.0,2.7932033328168893,3,EQ-PHOTO-01:2025-01-28T12:51:30.817646 - 64,,17,180.22716864921696
WFR-08602,LOT-2,Deposition,185.0013189375265,3.588570420487666,4,EQ-PHOTO-02:2025-04-03T01:14:35.180345 - 34,,17,89.0304823333025
WFR-08603,LOT-2,Deposition,151.0218864131445,2.5656372930433142,1,EQ-PHOTO-07:2025-01-22T02:21:28.880027 - 51,,15,61.35698839400074
WFR-08604,LOT-2,Implantation,148.20745114074626,2.6214495910881523,0,EQ-PHOTO-05:2025-03-16T22:38:13.245104 - 70,,7,147.88027108164815
WFR-08605,LOT-4,Deposition,160.04272836429044,3.683383250134165,1,EQ-PHOTO-07:2025-02-04T02:02:56.524923 - 56,,17,91.85392589502382
WFR-08606,LOT-1,Implantation,153.52738333134482,3.660729010007149,0,EQ-PHOTO-06:2025-04-06T22:05:46.865963 - 15,,8,64.21311345126142
WFR-08607,LOT-1,Etching,158.53166142218134,2.046546153406357,1,EQ-PHOTO-05:2025-03-08T23:12:22.872212 - 86,,17,147.16505897492212
WFR-08608,LOT-3,Etching,181.6083442375048,3.4974673652943604,0,EQ-PHOTO-05:2025-01-13T06:40:16.292708 - 70,Overetch,10,144.4415681627487
WFR-08609,LOT-1,Etch,164.1050461074346,2.3304396824868387,2,EQ-PHOTO-09:2025-01-17T04:39:15.183651 - 76,,10,138.23178663273586
WFR-08610,LOT-1,Lithography,153.54772599331235,3.532011045129831,1,EQ-PHOTO-05:2025-01-14T15:37:28.754766 - 58,,8,185.29972544021643
WFR-08611,LOT-4,Implantation,200.0,3.5186376769796075,2,EQ-ETCH-02:2025-02-07T11:20:06.565181 - 90,,9,124.13790966978989
WFR-08612,LOT-1,Deposition,190.48386242118767,3.788316296579872,2,EQ-ETCH-07:2025-03-07T20:30:24.982553 - 76,,11,164.10750198575005
WFR-08613,LOT-2,Deposition,163.46712137737973,3.851905704076791,2,EQ-ETCH-05:2025-03-04T07:11:38.466770 - 55,,16,76.21831046086317
WFR-08614,LOT-2,Deposition,175.5203444867876,3.117819340614328,2,EQ-PHOTO-09:2025-01-01T18:45:31.692070 - 50,,12,100.00789925935004
WFR-08615,LOT-1,Lithography,138.86588560409135,2.876100826405793,5,EQ-PHOTO-05:2025-02-23T09:54:47.238423 - 97,,13,157.7253895969672
WFR-08616,LOT-2,Etching,164.43358842033695,2.989449960914054,0,EQ-PHOTO-08:2025-01-14T07:02:13.975824 - 56,,7,124.54057427494703
WFR-08617,LOT-4,Deposition,166.96804542024304,2.9371390901362284,3,EQ-PHOTO-08:2025-03-26T13:59:06.713019 - 97,,16,56.93278368730781
WFR-08618,LOT-2,Etching,200.0,2.870199121088205,4,EQ-ETCH-04:2025-04-01T01:04:58.807196 - 32,Overetch,16,198.47858996758117
WFR-08619,LOT-1,Etching,132.49872250831956,2.9066367054478106,3,EQ-PHOTO-02:2025-01-25T06:37:46.559451 - 21,Particle,18,174.28358974774994
WFR-08620,LOT-3,Implantation,139.20597320429349,3.5636438240330723,3,EQ-PHOTO-09:2025-01-07T14:06:46.990126 - 33,,18,59.07248254384257
WFR-08621,LOT-2,Lithography,153.94356243522648,2.3527282572032,1,EQ-PHOTO-06:2025-01-14T10:12:13.848083 - 23,,14,143.86656666236922
WFR-08622,LOT-1,Deposition,182.8691264280584,3.539974607965209,2,EQ-PHOTO-08:2025-02-28T03:38:42.630958 - 22,,14,56.11494805687942
WFR-08623,LOT-4,Deposition,153.90611142963598,2.995783011244746,0,EQ-PHOTO-03:2025-01-25T15:14:16.069720 - 74,,7,57.67960804976991
WFR-08624,LOT-4,Etching,198.1195488150133,2.263875785199899,0,EQ-ETCH-08:2025-04-10T04:34:39.855755 - 84,Overetch,12,67.90356391073915
WFR-08625,LOT-2,Deposition,149.1744750010562,3.297249875172398,1,EQ-ETCH-07:2025-03-25T17:49:40.119236 - 11,,16,78.68415519062255
